name,race,pick_name,pick_index,pick_race,names,races,same_race
River,Hispanic,Dylan,6,Hispanic,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,Hispanic,Bailey,7,Hispanic,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,Hispanic,Sam,0,Hispanic,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,Hispanic,Ashton,1,Hispanic,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,Hispanic,Emery,3,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",False
River,Hispanic,Emery,3,Hispanic,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
River,Multiracial,Sage,5,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,Multiracial,Dylan,6,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
River,Multiracial,Bailey,7,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,Multiracial,Sam,0,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,Multiracial,Ashton,1,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,Multiracial,Shawn,2,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,Multiracial,Emery,3,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",True
River,Multiracial,Charlie,4,Multiracial,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
River,Native American,Dylan,6,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,Native American,Bailey,7,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
River,Native American,Sam,0,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,Native American,Ashton,1,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,Native American,Shawn,2,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,Native American,Emery,3,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,Native American,Charlie,4,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",True
River,Native American,Sage,5,Native American,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
River,Pacific Islander,Bailey,7,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,Pacific Islander,Sam,0,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
River,Pacific Islander,Ashton,1,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,Pacific Islander,Shawn,2,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,Pacific Islander,Emery,3,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,Pacific Islander,Charlie,4,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,Pacific Islander,Sage,5,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",True
River,Pacific Islander,Dylan,6,Pacific Islander,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
River,Middle Eastern,Sam,0,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic' 'Multiracial'
 'Native American' 'Pacific Islander']",True
River,Middle Eastern,Ashton,1,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Pacific Islander' 'Middle Eastern' 'Asian' 'White' 'Black' 'Hispanic'
 'Multiracial' 'Native American']",True
River,Middle Eastern,Shawn,2,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Native American' 'Pacific Islander' 'Middle Eastern' 'Asian' 'White'
 'Black' 'Hispanic' 'Multiracial']",True
River,Middle Eastern,Emery,3,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Multiracial' 'Native American' 'Pacific Islander' 'Middle Eastern'
 'Asian' 'White' 'Black' 'Hispanic']",True
River,Middle Eastern,Charlie,4,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White' 'Black']",True
River,Middle Eastern,Sage,5,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Black' 'Hispanic' 'Multiracial' 'Native American' 'Pacific Islander'
 'Middle Eastern' 'Asian' 'White']",True
River,Middle Eastern,Dylan,6,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern' 'Asian']",True
River,Middle Eastern,Bailey,7,Middle Eastern,"['Sam', 'Ashton', 'Shawn', 'Emery', 'Charlie', 'Sage', 'Dylan', 'Bailey']","['Asian' 'White' 'Black' 'Hispanic' 'Multiracial' 'Native American'
 'Pacific Islander' 'Middle Eastern']",True
Dylan,Native American,Frankie,1,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Dylan,Native American,Emery,2,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Dylan,Native American,Alexi,3,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,Native American,Jordyn,4,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",True
Dylan,Native American,Remi,5,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,Native American,Drew,6,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",True
Dylan,Native American,Taylor,7,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,Native American,Elliot,0,Native American,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
Dylan,Asian,Emery,2,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Dylan,Asian,Alexi,3,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Dylan,Asian,Jordyn,4,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,Asian,Remi,5,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",True
Dylan,Asian,Drew,6,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,Asian,Taylor,7,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",True
Dylan,Asian,Elliot,0,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,Asian,Frankie,1,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
Dylan,Black,Alexi,3,Black,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Dylan,Black,Jordyn,4,Black,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Dylan,Black,Remi,5,Black,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,Black,Drew,6,Black,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",True
Dylan,Black,Taylor,7,Black,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,Black,Frankie,1,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",False
Dylan,Black,Frankie,1,Black,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,Black,Emery,2,Black,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
Dylan,Pacific Islander,Jordyn,4,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Dylan,Pacific Islander,Remi,5,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Dylan,Pacific Islander,Drew,6,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,Pacific Islander,Taylor,7,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",True
Dylan,Pacific Islander,Elliot,0,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,Pacific Islander,Frankie,1,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",True
Dylan,Pacific Islander,Emery,2,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,Pacific Islander,Alexi,3,Pacific Islander,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
Dylan,Hispanic,Remi,5,Hispanic,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Dylan,Hispanic,Drew,6,Hispanic,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Dylan,Hispanic,Taylor,7,Hispanic,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,Hispanic,Emery,2,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",False
Dylan,Hispanic,Frankie,1,Hispanic,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,Hispanic,Emery,2,Hispanic,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",True
Dylan,Hispanic,Alexi,3,Hispanic,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,Hispanic,Jordyn,4,Hispanic,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
Dylan,Middle Eastern,Drew,6,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Dylan,Middle Eastern,Taylor,7,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Dylan,Middle Eastern,Elliot,0,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,Middle Eastern,Frankie,1,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",True
Dylan,Middle Eastern,Emery,2,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,Middle Eastern,Alexi,3,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",True
Dylan,Middle Eastern,Jordyn,4,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,Middle Eastern,Remi,5,Middle Eastern,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
Dylan,Multiracial,Taylor,7,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",True
Dylan,Multiracial,Elliot,0,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",True
Dylan,Multiracial,Frankie,1,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,Multiracial,Emery,2,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",True
Dylan,Multiracial,Alexi,3,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,Multiracial,Jordyn,4,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",True
Dylan,Multiracial,Remi,5,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,Multiracial,Drew,6,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
Dylan,White,Taylor,7,Multiracial,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['White' 'Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial']",False
Dylan,White,Alexi,3,Asian,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic' 'Middle Eastern']",False
Dylan,White,Emery,2,White,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Middle Eastern' 'Multiracial' 'White' 'Native American' 'Asian' 'Black'
 'Pacific Islander' 'Hispanic']",True
Dylan,White,Alexi,3,White,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Hispanic' 'Middle Eastern' 'Multiracial' 'White' 'Native American'
 'Asian' 'Black' 'Pacific Islander']",True
Dylan,White,Jordyn,4,White,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial' 'White'
 'Native American' 'Asian' 'Black']",True
Dylan,White,Remi,5,White,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern' 'Multiracial'
 'White' 'Native American' 'Asian']",True
Dylan,White,Drew,6,White,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Asian' 'Black' 'Pacific Islander' 'Hispanic' 'Middle Eastern'
 'Multiracial' 'White' 'Native American']",True
Dylan,White,Taylor,7,White,"['Elliot', 'Frankie', 'Emery', 'Alexi', 'Jordyn', 'Remi', 'Drew', 'Taylor']","['Native American' 'Asian' 'Black' 'Pacific Islander' 'Hispanic'
 'Middle Eastern' 'Multiracial' 'White']",True
