name,race,career,hobbies,pick_name,pick_index,pick_race,pick_career,pick_hobbies,names,races,careers,hobbies,same_race
Avery,Indigenous,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Asian,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Indigenous' 'Mixed race' 'Arab' 'Black' 'White' 'Hispanic' 'Asian'
 'Pacific Islander']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Indigenous,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Alex,1,Indigenous,Biomedical Engineer,"Genealogy, Meditating","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Arab' 'Black' 'White'
 'Hispanic' 'Asian']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",True
Avery,Indigenous,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,White,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Asian' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Arab' 'Black'
 'White' 'Hispanic']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Indigenous,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Devon,3,Indigenous,Social Worker,"Horseback riding, Pottery","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Hispanic' 'Asian' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Arab'
 'Black' 'White']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",True
Avery,Indigenous,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Devon,3,Pacific Islander,Social Worker,"Horseback riding, Pottery","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Arab' 'Black']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Mixed race,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Arab']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",True
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Alex,1,Black,Biomedical Engineer,"Genealogy, Meditating","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Arab' 'Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Pacific Islander,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Mixed race' 'Arab' 'Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander'
 'Indigenous']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Skylar,2,Arab,Police Officer,"Meditation, Playing an instrument","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Indigenous' 'Mixed race' 'Arab' 'Black' 'White' 'Hispanic' 'Asian'
 'Pacific Islander']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Mackenzie,0,Pacific Islander,Urban Planner,"Cross-stitching, Sculpting","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Arab' 'Black' 'White'
 'Hispanic' 'Asian']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Skylar,2,Indigenous,Police Officer,"Meditation, Playing an instrument","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Asian' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Arab' 'Black'
 'White' 'Hispanic']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Black,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Hispanic' 'Asian' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Arab'
 'Black' 'White']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Mixed race,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Arab,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Arab' 'Black']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Mixed race,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Arab']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Indigenous,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Arab' 'Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Pacific Islander,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Mixed race' 'Arab' 'Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander'
 'Indigenous']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Skylar,2,Arab,Police Officer,"Meditation, Playing an instrument","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Indigenous' 'Mixed race' 'Arab' 'Black' 'White' 'Hispanic' 'Asian'
 'Pacific Islander']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",True
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Uli,4,Black,Registered Nurse,"Hot air ballooning, Swimming","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Pacific Islander' 'Indigenous' 'Mixed race' 'Arab' 'Black' 'White'
 'Hispanic' 'Asian']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,White,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Asian' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Arab' 'Black'
 'White' 'Hispanic']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Frankie,5,Arab,Marketing Manager,"Traveling, Hiking","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Hispanic' 'Asian' 'Pacific Islander' 'Indigenous' 'Mixed race' 'Arab'
 'Black' 'White']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",True
Avery,Arab,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Arab,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous' 'Mixed race'
 'Arab' 'Black']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",True
Avery,Black,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Mackenzie,0,Black,Urban Planner,"Cross-stitching, Sculpting","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous'
 'Mixed race' 'Arab']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",True
Avery,Black,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Emerson,6,Indigenous,Biomedical Scientist,"Knitting, Jewelry making","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Arab' 'Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander' 'Indigenous'
 'Mixed race']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
Avery,Black,Biomedical Engineer,"Jewelry making, Cross-stitching, Horseback riding",Mackenzie,0,Mixed race,Urban Planner,"Cross-stitching, Sculpting","['Mackenzie', 'Alex', 'Skylar', 'Devon', 'Uli', 'Frankie', 'Emerson', 'Kameron']","['Mixed race' 'Arab' 'Black' 'White' 'Hispanic' 'Asian' 'Pacific Islander'
 'Indigenous']","['Urban Planner', 'Biomedical Engineer', 'Police Officer', 'Social Worker', 'Registered Nurse', 'Marketing Manager', 'Biomedical Scientist', 'Occupational Health and Safety Specialist']","['Cross-stitching, Sculpting', 'Genealogy, Meditating', 'Meditation, Playing an instrument', 'Horseback riding, Pottery', 'Hot air ballooning, Swimming', 'Traveling, Hiking', 'Knitting, Jewelry making', 'Learning a new language, Model trains']",False
